outer_csv_selector.started,outer_csv_selector.stopped,participant,session,stimPresTime,taskOrder,listNum,date,expName,psychopyVersion,OS,frameRate,listPath,concPathTrain,fixDuration,concPathMain,start_screen.started,start_screen.stopped,click_start_mouse.x,click_start_mouse.y,click_start_mouse.leftButton,click_start_mouse.midButton,click_start_mouse.rightButton,click_start_mouse.time,click_start_mouse.clicked_name,start_screen_goon_keyresp.keys,welcome_screen.started,welcome_screen.stopped,click_welcome_mouse.x,click_welcome_mouse.y,click_welcome_mouse.leftButton,click_welcome_mouse.midButton,click_welcome_mouse.rightButton,click_welcome_mouse.time,click_welcome_mouse.clicked_name,welcome_screen_goon_keyresp.keys,library_check.started,library_check.stopped,click_libfirst1_mouse.x,click_libfirst1_mouse.y,click_libfirst1_mouse.leftButton,click_libfirst1_mouse.midButton,click_libfirst1_mouse.rightButton,click_libfirst1_mouse.time,click_libfirst1_mouse.clicked_name,library_check_goon_keyresp.keys,library_entry.started,library_entry.stopped,click_libfirst2_mouse.x,click_libfirst2_mouse.y,click_libfirst2_mouse.leftButton,click_libfirst2_mouse.midButton,click_libfirst2_mouse.rightButton,click_libfirst2_mouse.time,click_libfirst2_mouse.clicked_name,library_entry_goon_keyresp.keys,library_seen.started,library_seen.stopped,click_libsecond_mouse.x,click_libsecond_mouse.y,click_libsecond_mouse.leftButton,click_libsecond_mouse.midButton,click_libsecond_mouse.rightButton,click_libsecond_mouse.time,click_libsecond_mouse.clicked_name,library_seen_goon_keyresp.keys,rules_start_screen.started,rules_start_screen.stopped,click_rulesstart_mouse.x,click_rulesstart_mouse.y,click_rulesstart_mouse.leftButton,click_rulesstart_mouse.midButton,click_rulesstart_mouse.rightButton,click_rulesstart_mouse.time,click_rulesstart_mouse.clicked_name,rules_start_screen_goon_keyresp.keys,rules_01_screen.started,rules_01_screen.stopped,click_rules01_mouse.x,click_rules01_mouse.y,click_rules01_mouse.leftButton,click_rules01_mouse.midButton,click_rules01_mouse.rightButton,click_rules01_mouse.time,click_rules01_mouse.clicked_name,rules_01_screen_goon_keyresp.keys,rules_02_screen.started,rules_02_screen.stopped,click_rules02_mouse.x,click_rules02_mouse.y,click_rules02_mouse.leftButton,click_rules02_mouse.midButton,click_rules02_mouse.rightButton,click_rules02_mouse.time,click_rules02_mouse.clicked_name,rules_02_screen_goon_keyresp.keys,trial_start_screen.started,trial_start_screen.stopped,click_trialstart_mouse.x,click_trialstart_mouse.y,click_trialstart_mouse.leftButton,click_trialstart_mouse.midButton,click_trialstart_mouse.rightButton,click_trialstart_mouse.time,click_trialstart_mouse.clicked_name,trial_start_screen_goon_keyresp.keys,csv_selector.started,csv_selector.stopped,train_fixation.started,train_fixation.stopped,train_mask.started,train_mask.stopped,train_stimulus_presentation.started,train_stimulus_presentation.stopped,stop_training.keys,stop_training.rt,stop_training.duration,train_yesno_response.started,train_yesno_response.stopped,trial_yesno_response.keys,trial_yesno_response.rt,trial_yesno_response.duration,click_yesno_mouse.x,click_yesno_mouse.y,click_yesno_mouse.leftButton,click_yesno_mouse.midButton,click_yesno_mouse.rightButton,click_yesno_mouse.time,click_yesno_mouse.clicked_name,train_written_response.started,train_written_response.stopped,typed_text,textbox_response_training.text,click_written_mouse.x,click_written_mouse.y,click_written_mouse.leftButton,click_written_mouse.midButton,click_written_mouse.rightButton,click_written_mouse.time,click_written_mouse.clicked_name,clear_enter_train.started,clear_enter_train.stopped,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,training_loop.ran,trialno,feature_name,feature_file,train_feedback.started,train_feedback.stopped,click_feedback_mouse.x,click_feedback_mouse.y,click_feedback_mouse.leftButton,click_feedback_mouse.midButton,click_feedback_mouse.rightButton,click_feedback_mouse.time,click_feedback_mouse.clicked_name,train_feedback_goon_keyresp.keys,main_start_screen.started,main_start_screen.stopped,click_mainstart_mouse.x,click_mainstart_mouse.y,click_mainstart_mouse.leftButton,click_mainstart_mouse.midButton,click_mainstart_mouse.rightButton,click_mainstart_mouse.time,click_mainstart_mouse.clicked_name,main_start_screen_goon_keyresp.keys,csv_selector_main.started,csv_selector_main.stopped,main_fixation.started,main_fixation.stopped,main_mask.started,main_mask.stopped,main_stimulus_presentation.started,main_stimulus_presentation.stopped,stop_main_loop.keys,stop_main_loop.rt,stop_main_loop.duration,main_yesno_response.started,main_yesno_response.stopped,main_yesno_key_response.keys,main_yesno_key_response.rt,main_yesno_key_response.duration,main_yesno_mouse.x,main_yesno_mouse.y,main_yesno_mouse.leftButton,main_yesno_mouse.midButton,main_yesno_mouse.rightButton,main_yesno_mouse.time,main_yesno_mouse.clicked_name,main_written_response.started,main_written_response.stopped,textbox_response_main.text,main_written_mouse.x,main_written_mouse.y,main_written_mouse.leftButton,main_written_mouse.midButton,main_written_mouse.rightButton,main_written_mouse.time,main_written_mouse.clicked_name,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,main_loop.ran,main_feedback.started,main_feedback.stopped,main_feedback_mouse.x,main_feedback_mouse.y,main_feedback_mouse.leftButton,main_feedback_mouse.midButton,main_feedback_mouse.rightButton,main_feedback_mouse.time,main_feedback_mouse.clicked_name,main_feedback_goon_keyresp.keys,end.started,end.stopped,end_goon_keyresp.keys,binoc_find.started,binoc_find.stopped,click_binocfind_mouse.x,click_binocfind_mouse.y,click_binocfind_mouse.leftButton,click_binocfind_mouse.midButton,click_binocfind_mouse.rightButton,click_binocfind_mouse.time,click_binocfind_mouse.clicked_name,binoc_find_goon_keyresp.keys
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.855240876,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.4653,134.4655,134.4665,135.3289,135.3291,136.3303,136.3307,138.3337,[],,,138.3343,143.33,right,4.9577,,[],[],[],[],[],[],[],143.3302,143.3338,,,[],[],[],[],[],[],[],143.3339,143.334,0,0,0,0,1,1,ILYEN_BARNA,stimuli/f00840.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.032639006,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.3342,144.376,144.3761,145.3775,145.3778,147.3807,[],,,147.3812,158.0302,right,10.6156,,[],[],[],[],[],[],[],158.0306,168.4089,bagoly ,bagoly ,[],[],[],[],[],[],[],168.4089,168.4089,0,1,1,1,1,2,RÉSZE_BELSŐ,stimuli/f01588.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.163537957,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.4091,169.5814,169.5815,170.5826,170.5829,172.5858,[],,,172.5861,177.961,,,,[-0.18703700878002025],[-0.1324074356644242],[1],[0],[0],[5.374600000023861],"[""btn_yesno_no_img""]",177.9612,177.9624,,,[],[],[],[],[],[],[],177.9625,177.9625,0,2,2,2,1,3,KI_EMBER,stimuli/f01539.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.885131984,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.9627,178.862,178.8621,179.8637,179.864,181.8667,[],,,181.867,196.2388,left,14.3604,,[],[],[],[],[],[],[],196.239,196.2402,,,[],[],[],[],[],[],[],196.2402,196.2402,0,3,3,3,1,4,ILYEN_FEHÉR,stimuli/f00864.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.130765319,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.2405,197.3739,197.3739,198.3788,198.379,200.3994,[],,,200.3998,204.6728,left,4.2572,,[],[],[],[],[],[],[],204.6729,204.6737,,,[],[],[],[],[],[],[],204.6739,204.6739,0,4,4,4,1,5,HOL_EMBER,stimuli/f00440.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.131003298,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.674,205.82,205.8201,206.8217,206.822,208.8249,[],,,208.8254,214.4499,right,5.603,,[],[],[],[],[],[],[],214.4502,225.1544,grízlimedve,grízlimedve,[],[],[],[],[],[],[],225.1545,225.1545,0,5,5,5,1,6,ILYEN_FEKETE,stimuli/f00865.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.11955437,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.1548,226.2882,226.2882,227.307,227.3073,229.3272,[],,,229.3276,233.0656,right,3.7218,,[],[],[],[],[],[],[],233.0659,238.1542,papagáj,papagáj,[],[],[],[],[],[],[],238.1542,238.1543,0,6,6,6,1,7,RÉSZE_SZÍN,stimuli/f00870.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.805345204,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.1545,238.9745,238.9746,239.9926,239.993,242.0129,[],,,242.0131,245.485,left,3.4552,,[],[],[],[],[],[],[],245.4851,245.486,,,[],[],[],[],[],[],[],245.486,245.486,0,7,7,7,1,8,ILYEN_KÖRALAKÚ,stimuli/f01320.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,0.868394665,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.4861,246.3654,246.3655,247.3669,247.3671,249.3741,[],,,249.3744,261.3604,right,11.9694,,[],[],[],[],[],[],[],261.3605,267.7881,jegyzetek,jegyzetek,[],[],[],[],[],[],[],267.7882,267.7883,0,8,8,8,1,9,ILYEN_FONTOS,stimuli/f01163.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P8384,001,2,1,11,2026-04-09_14h52.47.770,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist11.csv,sequences/b02/b02_listD.csv,1.019435758,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.7885,268.8185,268.8185,269.8383,269.8386,271.8571,[],,,271.8574,287.8457,,,,[-0.3092592380664967],[-0.1185185467755353],[1],[0],[0],[15.988],"[""btn_yesno_no_img""]",287.8459,287.8467,,,[],[],[],[],[],[],[],287.8468,287.8468,0,9,9,9,1,10,LEHET_NÉZ,stimuli/f01389.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
