outer_csv_selector.started,outer_csv_selector.stopped,participant,session,stimPresTime,taskOrder,listNum,date,expName,psychopyVersion,OS,frameRate,listPath,concPathTrain,fixDuration,concPathMain,start_screen.started,start_screen.stopped,click_start_mouse.x,click_start_mouse.y,click_start_mouse.leftButton,click_start_mouse.midButton,click_start_mouse.rightButton,click_start_mouse.time,click_start_mouse.clicked_name,start_screen_goon_keyresp.keys,welcome_screen.started,welcome_screen.stopped,click_welcome_mouse.x,click_welcome_mouse.y,click_welcome_mouse.leftButton,click_welcome_mouse.midButton,click_welcome_mouse.rightButton,click_welcome_mouse.time,click_welcome_mouse.clicked_name,welcome_screen_goon_keyresp.keys,library_check.started,library_check.stopped,click_libfirst1_mouse.x,click_libfirst1_mouse.y,click_libfirst1_mouse.leftButton,click_libfirst1_mouse.midButton,click_libfirst1_mouse.rightButton,click_libfirst1_mouse.time,click_libfirst1_mouse.clicked_name,library_check_goon_keyresp.keys,library_entry.started,library_entry.stopped,click_libfirst2_mouse.x,click_libfirst2_mouse.y,click_libfirst2_mouse.leftButton,click_libfirst2_mouse.midButton,click_libfirst2_mouse.rightButton,click_libfirst2_mouse.time,click_libfirst2_mouse.clicked_name,library_entry_goon_keyresp.keys,library_seen.started,library_seen.stopped,click_libsecond_mouse.x,click_libsecond_mouse.y,click_libsecond_mouse.leftButton,click_libsecond_mouse.midButton,click_libsecond_mouse.rightButton,click_libsecond_mouse.time,click_libsecond_mouse.clicked_name,library_seen_goon_keyresp.keys,rules_start_screen.started,rules_start_screen.stopped,click_rulesstart_mouse.x,click_rulesstart_mouse.y,click_rulesstart_mouse.leftButton,click_rulesstart_mouse.midButton,click_rulesstart_mouse.rightButton,click_rulesstart_mouse.time,click_rulesstart_mouse.clicked_name,rules_start_screen_goon_keyresp.keys,rules_01_screen.started,rules_01_screen.stopped,click_rules01_mouse.x,click_rules01_mouse.y,click_rules01_mouse.leftButton,click_rules01_mouse.midButton,click_rules01_mouse.rightButton,click_rules01_mouse.time,click_rules01_mouse.clicked_name,rules_01_screen_goon_keyresp.keys,rules_02_screen.started,rules_02_screen.stopped,click_rules02_mouse.x,click_rules02_mouse.y,click_rules02_mouse.leftButton,click_rules02_mouse.midButton,click_rules02_mouse.rightButton,click_rules02_mouse.time,click_rules02_mouse.clicked_name,rules_02_screen_goon_keyresp.keys,trial_start_screen.started,trial_start_screen.stopped,click_trialstart_mouse.x,click_trialstart_mouse.y,click_trialstart_mouse.leftButton,click_trialstart_mouse.midButton,click_trialstart_mouse.rightButton,click_trialstart_mouse.time,click_trialstart_mouse.clicked_name,trial_start_screen_goon_keyresp.keys,csv_selector.started,csv_selector.stopped,train_fixation.started,train_fixation.stopped,train_mask.started,train_mask.stopped,train_stimulus_presentation.started,train_stimulus_presentation.stopped,stop_training.keys,stop_training.rt,stop_training.duration,train_yesno_response.started,train_yesno_response.stopped,trial_yesno_response.keys,click_yesno_mouse.x,click_yesno_mouse.y,click_yesno_mouse.leftButton,click_yesno_mouse.midButton,click_yesno_mouse.rightButton,click_yesno_mouse.time,click_yesno_mouse.clicked_name,train_written_response.started,train_written_response.stopped,typed_text,textbox_response_training.text,click_written_mouse.x,click_written_mouse.y,click_written_mouse.leftButton,click_written_mouse.midButton,click_written_mouse.rightButton,click_written_mouse.time,click_written_mouse.clicked_name,clear_enter_train.started,clear_enter_train.stopped,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,training_loop.ran,trialno,feature_name,feature_file,trial_yesno_response.rt,trial_yesno_response.duration,train_feedback.started,train_feedback.stopped,click_feedback_mouse.x,click_feedback_mouse.y,click_feedback_mouse.leftButton,click_feedback_mouse.midButton,click_feedback_mouse.rightButton,click_feedback_mouse.time,click_feedback_mouse.clicked_name,train_feedback_goon_keyresp.keys,main_start_screen.started,main_start_screen.stopped,click_mainstart_mouse.x,click_mainstart_mouse.y,click_mainstart_mouse.leftButton,click_mainstart_mouse.midButton,click_mainstart_mouse.rightButton,click_mainstart_mouse.time,click_mainstart_mouse.clicked_name,main_start_screen_goon_keyresp.keys,csv_selector_main.started,csv_selector_main.stopped,main_fixation.started,main_fixation.stopped,main_mask.started,main_mask.stopped,main_stimulus_presentation.started,main_stimulus_presentation.stopped,stop_main_loop.keys,stop_main_loop.rt,stop_main_loop.duration,main_yesno_response.started,main_yesno_response.stopped,main_yesno_key_response.keys,main_yesno_key_response.rt,main_yesno_key_response.duration,main_yesno_mouse.x,main_yesno_mouse.y,main_yesno_mouse.leftButton,main_yesno_mouse.midButton,main_yesno_mouse.rightButton,main_yesno_mouse.time,main_yesno_mouse.clicked_name,main_written_response.started,main_written_response.stopped,textbox_response_main.text,main_written_mouse.x,main_written_mouse.y,main_written_mouse.leftButton,main_written_mouse.midButton,main_written_mouse.rightButton,main_written_mouse.time,main_written_mouse.clicked_name,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,main_loop.ran,main_feedback.started,main_feedback.stopped,main_feedback_mouse.x,main_feedback_mouse.y,main_feedback_mouse.leftButton,main_feedback_mouse.midButton,main_feedback_mouse.rightButton,main_feedback_mouse.time,main_feedback_mouse.clicked_name,main_feedback_goon_keyresp.keys,end.started,end.stopped,end_goon_keyresp.keys,binoc_find.started,binoc_find.stopped,click_binocfind_mouse.x,click_binocfind_mouse.y,click_binocfind_mouse.leftButton,click_binocfind_mouse.midButton,click_binocfind_mouse.rightButton,click_binocfind_mouse.time,click_binocfind_mouse.clicked_name,binoc_find_goon_keyresp.keys
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.008717913,sequences/a05/a05_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.8787,232.8996,232.8996,233.9138,233.9142,235.9168,[],,,235.9172,240.2235,left,[],[],[],[],[],[],[],240.2236,240.2246,,,[],[],[],[],[],[],[],240.2246,240.2246,0,4,4,4,1,5,HOL_FARM,stimuli/f01147.png,4.2812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.126742838,sequences/a05/a05_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.2248,241.3583,241.3583,242.3634,242.3637,244.38,[],,,244.3804,250.2597,left,[],[],[],[],[],[],[],250.2599,250.2606,,,[],[],[],[],[],[],[],250.2606,250.2606,0,5,5,5,1,6,TUD_FUT,stimuli/f00429.png,5.859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.071933268,sequences/a05/a05_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.2608,251.3434,251.3434,252.3617,252.3619,254.3784,[],,,254.3788,281.0895,left,[],[],[],[],[],[],[],281.0897,281.0904,,,[],[],[],[],[],[],[],281.0905,281.0905,0,6,6,6,1,7,TUD_SZÁLLÍT,stimuli/f01531.png,26.6907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.129729745,sequences/a05/a05_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.0906,282.2256,282.2256,283.239,283.2392,285.2425,[],,,285.243,299.635,left,[],[],[],[],[],[],[],299.6351,299.6358,,,[],[],[],[],[],[],[],299.6358,299.6358,0,7,7,7,1,8,ILYEN_BARNA,stimuli/f00840.png,14.3721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.129729745,sequences/a05/a05_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.6364,328.4618,[-0.06018518518518518],[-0.304629643758138],[1],[0],[0],[28.825299999999856],"[""btn_feedback_img""]",,328.4622,340.7106,[-0.7129629629629629],[0.010185171056676793],[1],[0],[0],[12.247599999999636],"[""btn_mainstart_img""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.81879046,sequences/v13/v13_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FAJTA_JÁRMŰ,stimuli/f00269.png,,,,,,,,,,,,,,,,,,,,,,,340.7293,340.7293,340.7302,341.5616,341.5617,342.563,342.5634,344.5662,[],,,344.5667,347.6878,right,3.0769,,[],[],[],[],[],[],[],347.6881,347.6894,,[],[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.86480429,sequences/v13/v13_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,HOL_UTCA,stimuli/f00907.png,,,,,,,,,,,,,,,,,,,,,,,,,347.6896,348.5556,348.5556,349.557,349.5574,351.5604,[],,,351.5607,363.3283,left,11.7319,,[],[],[],[],[],[],[],363.3285,363.3294,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.046518071,sequences/v13/v13_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,LEHET_VEZET,stimuli/f01961.png,,,,,,,,,,,,,,,,,,,,,,,,,363.3296,364.3796,364.3796,365.3814,365.3817,367.3842,[],,,367.3846,379.8535,right,12.4446,,[],[],[],[],[],[],[],379.8537,382.4249,Autó,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.09930015,sequences/v13/v13_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,RÉSZE_KERÉK,stimuli/f01818.png,,,,,,,,,,,,,,,,,,,,,,,,,382.4252,383.5257,383.5257,384.5272,384.5274,386.5303,[],,,386.5306,392.5228,left,5.9648,,[],[],[],[],[],[],[],392.523,392.524,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.995076243,sequences/v13/v13_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,ILYEN_GYORS,stimuli/f00608.png,,,,,,,,,,,,,,,,,,,,,,,,,392.5242,393.5277,393.5277,394.5425,394.5428,396.5456,[],,,396.5458,404.8415,left,8.2688,,[],[],[],[],[],[],[],404.8417,404.8427,,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.073226424,sequences/v13/v13_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,MIBŐL_FÉM,stimuli/f01764.png,,,,,,,,,,,,,,,,,,,,,,,,,404.8429,405.9265,405.9265,406.928,406.9283,408.9311,[],,,408.9315,419.4008,left,10.4494,,[],[],[],[],[],[],[],419.4011,419.4018,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.000394018,sequences/t17/t17_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,FAJTA_TÁRGY,stimuli/f02335.png,,,,,,,,,,,,,,,,,,,,,,,470.6595,470.6595,470.6602,471.6638,471.6638,472.6785,472.6789,474.6849,[],,,474.6852,478.1204,right,3.4152,,[],[],[],[],[],[],[],478.1206,478.1215,,[],[],[],[],[],[],[],0,0,0,0,1,419.4021,470.6591,[-0.007407365021882234],[-0.2555555414270472],[1],[0],[0],[51.25649999999996],"[""btn_feedback_main""]",,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.959629892,sequences/t17/t17_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,HOL_HÁZ,stimuli/f00772.png,,,,,,,,,,,,,,,,,,,,,,,,,478.1217,479.0886,479.0886,480.0898,480.0902,482.0929,[],,,482.0933,494.1814,left,12.0683,,[],[],[],[],[],[],[],494.1816,494.1824,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.897616661,sequences/t17/t17_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,MIBŐL_FA,stimuli/f00398.png,,,,,,,,,,,,,,,,,,,,,,,,,494.1826,495.0961,495.0961,496.1008,496.101,498.1173,[],,,498.1177,502.9415,left,4.8036,,[],[],[],[],[],[],[],502.9416,502.9423,,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.925823995,sequences/t17/t17_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,NÉGY_LÁB,stimuli/f00188.png,,,,,,,,,,,,,,,,,,,,,,,,,502.9425,503.8761,503.8762,504.8777,504.8779,506.8808,[],,,506.8811,519.5334,left,12.631,,[],[],[],[],[],[],[],519.5336,519.5342,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.127981069,sequences/t17/t17_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,LEHET_RÁTESZ,stimuli/f00326.png,,,,,,,,,,,,,,,,,,,,,,,,,519.5345,520.6713,520.6713,521.6734,521.6737,523.6899,[],,,523.6903,531.8525,right,8.1296,,[],[],[],[],[],[],[],531.8527,534.3566,Asztal,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.971369436,sequences/t17/t17_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,LEHET_ÍR,stimuli/f02502.png,,,,,,,,,,,,,,,,,,,,,,,,,534.3568,535.3446,535.3446,536.3591,536.3595,538.3622,[],,,538.3625,547.0959,left,8.7101,,[],[],[],[],[],[],[],547.096,547.0968,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.82321683,sequences/t17/t17_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,HOL_ISKOLA,stimuli/f00284.png,,,,,,,,,,,,,,,,,,,,,,,,,547.0969,547.9269,547.927,548.9283,548.9286,550.9314,[],,,550.9317,554.8544,left,3.8913,,[],[],[],[],[],[],[],554.8545,554.8553,,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.831107975,sequences/t17/t17_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,LEHET_RAJZOL,stimuli/f01198.png,,,,,,,,,,,,,,,,,,,,,,,,,554.8555,555.6887,555.6887,556.6905,556.6907,558.6934,[],,,558.6938,562.2153,left,3.5005,,[],[],[],[],[],[],[],562.2154,562.2165,,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.834427455,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LEHET_ESZIK,stimuli/f00417.png,,,,,,,,,,,,,,,,,,,,,,,601.8431,601.8431,601.8612,602.7141,602.7141,603.7151,603.7154,605.7348,[],,,605.7352,624.0766,right,18.3217,,[],[],[],[],[],[],[],624.0767,624.0776,,[],[],[],[],[],[],[],0,0,0,0,1,562.2171,601.8427,[0.0018518942373770256],[-0.26759260672110097],[1],[0],[0],[39.6255000000001],"[""btn_feedback_main""]",,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.0050976,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,ILYEN_BARNA,stimuli/f00840.png,,,,,,,,,,,,,,,,,,,,,,,,,624.0778,625.0948,625.0948,626.0962,626.0965,628.0992,[],,,628.0997,634.1923,left,6.06,,[],[],[],[],[],[],[],634.1924,634.1933,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.937566566,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,FAJTA_ZÖLDSÉG,stimuli/f00143.png,,,,,,,,,,,,,,,,,,,,,,,,,634.1935,635.1435,635.1435,636.145,636.1453,638.1479,[],,,638.1482,647.6126,left,9.4408,,[],[],[],[],[],[],[],647.6127,647.6135,,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.91353177,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,HOL_FÖLD,stimuli/f01051.png,,,,,,,,,,,,,,,,,,,,,,,,,647.6138,648.5307,648.5307,649.5322,649.5326,651.535,[],,,651.5354,659.6309,right,8.0693,,[],[],[],[],[],[],[],659.631,663.825,Sárgarépa,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.174837065,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,ILYEN_KÖRALAKÚ,stimuli/f01320.png,,,,,,,,,,,,,,,,,,,,,,,,,663.8253,665.0058,665.0059,666.0072,666.0074,668.0104,[],,,668.0108,710.1271,left,42.0957,,[],[],[],[],[],[],[],710.1273,710.1281,,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.196643235,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,LEHET_FŐZ,stimuli/f01813.png,,,,,,,,,,,,,,,,,,,,,,,,,710.1283,711.3264,711.3265,712.3282,712.3284,714.3348,[],,,714.3351,721.1083,left,6.748,,[],[],[],[],[],[],[],721.1085,721.1094,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,0.825928381,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,RÉSZE_HÉJ,stimuli/f02125.png,,,,,,,,,,,,,,,,,,,,,,,,,721.1097,721.9427,721.9427,722.9444,722.9447,724.9474,[],,,724.9477,733.414,left,8.446,,[],[],[],[],[],[],[],733.4142,733.4149,,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,
,,P9581,001,2,1,5,2026-08-03_16h44.15.995,untitled,2025.2.3,Win32,59.88023952,fixed_lists/stimlist5.csv,sequences/a19/a19_listB.csv,1.012264921,sequences/pl22/pl22_listB.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,LESZ_LEVES,stimuli/f01518.png,,,,,,,,,,,,,,,,,,,,,,,,,733.4151,734.4284,734.4285,735.4304,735.4307,737.4331,[],,,737.4334,779.2471,left,41.7828,,[],[],[],[],[],[],[],779.2473,779.2482,,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,
