outer_csv_selector.started,outer_csv_selector.stopped,participant,session,stimPresTime,taskOrder,listNum,date,expName,psychopyVersion,OS,frameRate,listPath,concPathTrain,fixDuration,concPathMain,start_screen.started,start_screen.stopped,click_start_mouse.x,click_start_mouse.y,click_start_mouse.leftButton,click_start_mouse.midButton,click_start_mouse.rightButton,click_start_mouse.time,click_start_mouse.clicked_name,start_screen_goon_keyresp.keys,start_screen_goon_keyresp.rt,start_screen_goon_keyresp.duration,welcome_screen.started,welcome_screen.stopped,click_welcome_mouse.x,click_welcome_mouse.y,click_welcome_mouse.leftButton,click_welcome_mouse.midButton,click_welcome_mouse.rightButton,click_welcome_mouse.time,click_welcome_mouse.clicked_name,welcome_screen_goon_keyresp.keys,library_check.started,library_check.stopped,click_libfirst1_mouse.x,click_libfirst1_mouse.y,click_libfirst1_mouse.leftButton,click_libfirst1_mouse.midButton,click_libfirst1_mouse.rightButton,click_libfirst1_mouse.time,click_libfirst1_mouse.clicked_name,library_check_goon_keyresp.keys,library_entry.started,library_entry.stopped,click_libfirst2_mouse.x,click_libfirst2_mouse.y,click_libfirst2_mouse.leftButton,click_libfirst2_mouse.midButton,click_libfirst2_mouse.rightButton,click_libfirst2_mouse.time,click_libfirst2_mouse.clicked_name,library_entry_goon_keyresp.keys,library_seen.started,library_seen.stopped,click_libsecond_mouse.x,click_libsecond_mouse.y,click_libsecond_mouse.leftButton,click_libsecond_mouse.midButton,click_libsecond_mouse.rightButton,click_libsecond_mouse.time,click_libsecond_mouse.clicked_name,library_seen_goon_keyresp.keys,library_seen_goon_keyresp.rt,library_seen_goon_keyresp.duration,rules_start_screen.started,rules_start_screen.stopped,click_rulesstart_mouse.x,click_rulesstart_mouse.y,click_rulesstart_mouse.leftButton,click_rulesstart_mouse.midButton,click_rulesstart_mouse.rightButton,click_rulesstart_mouse.time,click_rulesstart_mouse.clicked_name,rules_start_screen_goon_keyresp.keys,rules_start_screen_goon_keyresp.rt,rules_start_screen_goon_keyresp.duration,rules_01_screen.started,rules_01_screen.stopped,click_rules01_mouse.x,click_rules01_mouse.y,click_rules01_mouse.leftButton,click_rules01_mouse.midButton,click_rules01_mouse.rightButton,click_rules01_mouse.time,click_rules01_mouse.clicked_name,rules_01_screen_goon_keyresp.keys,rules_01_screen_goon_keyresp.rt,rules_01_screen_goon_keyresp.duration,rules_02_screen.started,rules_02_screen.stopped,click_rules02_mouse.x,click_rules02_mouse.y,click_rules02_mouse.leftButton,click_rules02_mouse.midButton,click_rules02_mouse.rightButton,click_rules02_mouse.time,click_rules02_mouse.clicked_name,rules_02_screen_goon_keyresp.keys,rules_02_screen_goon_keyresp.rt,rules_02_screen_goon_keyresp.duration,trial_start_screen.started,trial_start_screen.stopped,click_trialstart_mouse.x,click_trialstart_mouse.y,click_trialstart_mouse.leftButton,click_trialstart_mouse.midButton,click_trialstart_mouse.rightButton,click_trialstart_mouse.time,click_trialstart_mouse.clicked_name,trial_start_screen_goon_keyresp.keys,trial_start_screen_goon_keyresp.rt,trial_start_screen_goon_keyresp.duration,csv_selector.started,csv_selector.stopped,train_fixation.started,train_fixation.stopped,train_mask.started,train_mask.stopped,train_stimulus_presentation.started,train_stimulus_presentation.stopped,stop_training.keys,stop_training.rt,stop_training.duration,train_yesno_response.started,train_yesno_response.stopped,trial_yesno_response.keys,trial_yesno_response.rt,trial_yesno_response.duration,click_yesno_mouse.x,click_yesno_mouse.y,click_yesno_mouse.leftButton,click_yesno_mouse.midButton,click_yesno_mouse.rightButton,click_yesno_mouse.time,click_yesno_mouse.clicked_name,train_written_response.started,train_written_response.stopped,typed_text,textbox_response_training.text,click_written_mouse.x,click_written_mouse.y,click_written_mouse.leftButton,click_written_mouse.midButton,click_written_mouse.rightButton,click_written_mouse.time,click_written_mouse.clicked_name,clear_enter_train.started,clear_enter_train.stopped,training_loop.thisRepN,training_loop.thisTrialN,training_loop.thisN,training_loop.thisIndex,training_loop.ran,trialno,feature_name,feature_file,train_feedback.started,train_feedback.stopped,click_feedback_mouse.x,click_feedback_mouse.y,click_feedback_mouse.leftButton,click_feedback_mouse.midButton,click_feedback_mouse.rightButton,click_feedback_mouse.time,click_feedback_mouse.clicked_name,train_feedback_goon_keyresp.keys,train_feedback_goon_keyresp.rt,train_feedback_goon_keyresp.duration,main_start_screen.started,main_start_screen.stopped,click_mainstart_mouse.x,click_mainstart_mouse.y,click_mainstart_mouse.leftButton,click_mainstart_mouse.midButton,click_mainstart_mouse.rightButton,click_mainstart_mouse.time,click_mainstart_mouse.clicked_name,main_start_screen_goon_keyresp.keys,main_start_screen_goon_keyresp.rt,main_start_screen_goon_keyresp.duration,csv_selector_main.started,csv_selector_main.stopped,main_fixation.started,main_fixation.stopped,main_mask.started,main_mask.stopped,main_stimulus_presentation.started,main_stimulus_presentation.stopped,stop_main_loop.keys,stop_main_loop.rt,stop_main_loop.duration,main_yesno_response.started,main_yesno_response.stopped,main_yesno_key_response.keys,main_yesno_key_response.rt,main_yesno_key_response.duration,main_yesno_mouse.x,main_yesno_mouse.y,main_yesno_mouse.leftButton,main_yesno_mouse.midButton,main_yesno_mouse.rightButton,main_yesno_mouse.time,main_yesno_mouse.clicked_name,main_written_response.started,main_written_response.stopped,textbox_response_main.text,main_written_mouse.x,main_written_mouse.y,main_written_mouse.leftButton,main_written_mouse.midButton,main_written_mouse.rightButton,main_written_mouse.time,main_written_mouse.clicked_name,main_loop.thisRepN,main_loop.thisTrialN,main_loop.thisN,main_loop.thisIndex,main_loop.ran,main_feedback.started,main_feedback.stopped,main_feedback_mouse.x,main_feedback_mouse.y,main_feedback_mouse.leftButton,main_feedback_mouse.midButton,main_feedback_mouse.rightButton,main_feedback_mouse.time,main_feedback_mouse.clicked_name,main_feedback_goon_keyresp.keys,main_feedback_goon_keyresp.rt,main_feedback_goon_keyresp.duration,end.started,end.stopped,end_goon_keyresp.keys,binoc_find.started,binoc_find.stopped,click_binocfind_mouse.x,click_binocfind_mouse.y,click_binocfind_mouse.leftButton,click_binocfind_mouse.midButton,click_binocfind_mouse.rightButton,click_binocfind_mouse.time,click_binocfind_mouse.clicked_name,binoc_find_goon_keyresp.keys
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.164596015,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.9003,59.9004,59.9012,61.0823,61.0823,62.0836,62.0839,64.0866,[],,,64.0872,76.2722,right,12.1538,,[],[],[],[],[],[],[],76.2726,76.2751,,,[],[],[],[],[],[],[],76.2753,76.2754,0,0,0,0,1,1,RÉSZE_FAROK,stimuli/f01755.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,0.923183702,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.2756,77.207,77.207,78.2082,78.2085,80.2116,[],,,80.2121,83.6665,left,3.4297,,[],[],[],[],[],[],[],83.6668,83.6681,,,[],[],[],[],[],[],[],83.6682,83.6682,0,1,1,1,1,2,RÉSZE_FÜL,stimuli/f00168.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.075530062,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.6684,84.7516,84.7516,85.753,85.7532,87.756,[],,,87.7563,89.6924,left,1.9024,,[],[],[],[],[],[],[],89.6926,89.694,,,[],[],[],[],[],[],[],89.694,89.694,0,2,2,2,1,3,RÉSZE_NYAK,stimuli/f00176.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.154673791,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6941,90.8607,90.8607,91.8623,91.8624,93.8655,[],,,93.8658,100.8428,left,6.9427,,[],[],[],[],[],[],[],100.8431,100.8441,,,[],[],[],[],[],[],[],100.8441,100.8441,0,3,3,3,1,4,RÉSZE_HANG,stimuli/f00974.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,0.929643136,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8443,101.7774,101.7775,102.7789,102.7792,104.7822,[],,,104.7826,110.9083,right,6.0928,,[],[],[],[],[],[],[],110.9085,118.1867,Mimó,Mimó,[],[],[],[],[],[],[],118.1868,118.1869,0,4,4,4,1,5,LEHET_JÁR,stimuli/f00426.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,0.832649762,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.187,119.0206,119.0206,120.0221,120.0224,122.025,[],,,122.0255,141.3548,right,19.3087,,[],[],[],[],[],[],[],141.3551,147.6816,Mimó,Mimó,[],[],[],[],[],[],[],147.6817,147.6817,0,5,5,5,1,6,FAJTA_ÉLŐLÉNY,stimuli/f00635.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,0.899089599,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.682,148.5823,148.5824,149.5839,149.5843,151.5873,[],,,151.5877,153.7407,left,2.1413,,[],[],[],[],[],[],[],153.7409,153.7416,,,[],[],[],[],[],[],[],153.7417,153.7417,0,6,6,6,1,7,ILYEN_GYORS,stimuli/f00608.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,0.966487134,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.7419,154.7086,154.7086,155.7099,155.7102,157.713,[],,,157.7134,162.6708,right,4.9524,,[],[],[],[],[],[],[],162.6709,179.8648,Mimó,Mimó,[],[],[],[],[],[],[],179.8649,179.8649,0,7,7,7,1,8,ILYEN_FEHÉR,stimuli/f00864.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.101807621,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.8652,180.982,180.982,181.9834,181.9836,183.9865,[],,,183.9869,186.3569,left,2.3599,,[],[],[],[],[],[],[],186.3571,186.3583,,,[],[],[],[],[],[],[],186.3583,186.3583,0,8,8,8,1,9,ILYEN_BARNA,stimuli/f00840.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.174606246,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.3584,187.5419,187.5419,188.5438,188.544,190.5467,[],,,190.547,209.6592,right,19.0956,,[],[],[],[],[],[],[],209.6594,214.2835,szarvas,szarvas,[],[],[],[],[],[],[],214.2836,214.2836,0,9,9,9,1,10,ILYEN_NAGY,stimuli/f00968.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.174606246,sequences/a05/a05_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.3004,247.985,[],[],[],[],[],[],[],space,33.6507,,247.9853,260.4375,[],[],[],[],[],[],[],space,12.4204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.170164693,sequences/t20/t20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ILYEN_PUHA,stimuli/f00071.png,,,,,,,,,,,,,,,,,,,,,,,,,260.439,260.4391,260.4397,261.6222,261.6222,262.6236,262.624,264.6269,[],,,264.6276,270.152,right,5.4953,,[],[],[],[],[],[],[],270.1523,270.1537,,[],[],[],[],[],[],[],0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.182291122,sequences/t20/t20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,HOL_HÁZ,stimuli/f00772.png,,,,,,,,,,,,,,,,,,,,,,,,,,,270.154,271.3368,271.3368,272.3384,272.3386,274.3416,[],,,274.3421,277.9138,left,3.5449,,[],[],[],[],[],[],[],277.914,277.9148,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,0.973729105,sequences/t20/t20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ILYEN_NAGY,stimuli/f00968.png,,,,,,,,,,,,,,,,,,,,,,,,,,,277.915,278.8991,278.8991,279.9,279.9003,281.9031,[],,,281.9034,290.2491,left,8.3287,,[],[],[],[],[],[],[],290.2494,290.2502,,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.006494854,sequences/t20/t20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,LEHET_RAK,stimuli/f00325.png,,,,,,,,,,,,,,,,,,,,,,,,,,,290.2505,291.2675,291.2675,292.2688,292.2691,294.272,[],,,294.2722,304.3709,left,10.0946,,[],[],[],[],[],[],[],304.371,304.3717,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.05209982,sequences/t20/t20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,RÉSZE_SZÍN,stimuli/f00870.png,,,,,,,,,,,,,,,,,,,,,,,,,,,304.372,305.439,305.4391,306.4406,306.4408,308.4438,[],,,308.4442,322.2149,left,13.7542,,[],[],[],[],[],[],[],322.2152,322.2161,,[],[],[],[],[],[],[],0,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.073586091,sequences/t20/t20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,LEHET_JÁR,stimuli/f00426.png,,,,,,,,,,,,,,,,,,,,,,,,,,,322.2164,323.2998,323.2998,324.3015,324.3016,326.3043,[],,,326.3046,328.8249,left,2.5108,,[],[],[],[],[],[],[],328.8251,328.8262,,[],[],[],[],[],[],[],0,5,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,0.80249394,sequences/t20/t20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,HOL_TÉL,stimuli/f00629.png,,,,,,,,,,,,,,,,,,,,,,,,,,,328.8265,329.6428,329.6428,330.6443,330.6445,332.6478,[],,,332.6481,344.0649,right,11.4066,,[],[],[],[],[],[],[],344.0651,351.0928,mikulás,[],[],[],[],[],[],[],0,6,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,0.828642715,sequences/t20/t20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,EMBER_KI,stimuli/f00219.png,,,,,,,,,,,,,,,,,,,,,,,,,,,351.0932,351.9268,351.9269,352.9284,352.9286,354.9314,[],,,354.9318,363.2946,left,8.337,,[],[],[],[],[],[],[],363.2947,363.2956,,[],[],[],[],[],[],[],0,7,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,0.93668493,sequences/t20/t20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,ALFAJTA_ZÖLD,stimuli/f00843.png,,,,,,,,,,,,,,,,,,,,,,,,,,,363.2958,364.2458,364.2459,365.2473,365.2477,367.2503,[],,,367.2506,370.1883,right,2.9252,,[],[],[],[],[],[],[],370.1884,376.9322,-,[],[],[],[],[],[],[],0,8,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.008666861,sequences/t20/t20_listA.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,MIBŐL_FONAL,stimuli/f01926.png,,,,,,,,,,,,,,,,,,,,,,,,,,,376.9326,377.9503,377.9503,378.9515,378.9517,380.9546,[],,,380.9549,386.3295,left,5.3659,,[],[],[],[],[],[],[],386.3298,386.3307,,[],[],[],[],[],[],[],0,9,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,0.930282874,sequences/b10/b10_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LEHET_FOG,stimuli/f00544.png,,,,,,,,,,,,,,,,,,,,,,,,,433.0352,433.0352,433.0359,433.9693,433.9693,434.9709,434.9711,436.9737,[],,,436.9739,444.0178,right,7.0256,,[],[],[],[],[],[],[],444.0181,444.0191,,[],[],[],[],[],[],[],0,0,0,0,1,386.331,433.0349,[],[],[],[],[],[],[],space,46.6708,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,0.968236714,sequences/b10/b10_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,KI_EMBER,stimuli/f01539.png,,,,,,,,,,,,,,,,,,,,,,,,,,,444.0193,445.0026,445.0026,446.0041,446.0044,448.0071,[],,,448.0076,451.0453,left,3.0159,,[],[],[],[],[],[],[],451.0455,451.0462,,[],[],[],[],[],[],[],0,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,1.017657203,sequences/b10/b10_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,TUD_RAJZOL,stimuli/f00210.png,,,,,,,,,,,,,,,,,,,,,,,,,,,451.0464,452.0802,452.0803,453.0816,453.0819,455.0848,[],,,455.085,467.27,right,12.1727,,[],[],[],[],[],[],[],467.2702,474.2488,ceruza,[],[],[],[],[],[],[],0,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,
,,P9884,001,2,2,14,2026-04-13_17h09.59.587,untitled,2025.2.4,Win32,59.88023952,randomized_lists/stimlist14.csv,sequences/a19/a19_listC.csv,0.822445151,sequences/b10/b10_listE.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,EMBER_RÉSZE,stimuli/f01062.png,,,,,,,,,,,,,,,,,,,,,,,,,,,474.2491,475.0821,475.0821,476.0834,476.0837,478.0866,[],,,478.0869,494.5453,left,16.4342,,[],[],[],[],[],[],[],494.5455,494.5464,,[],[],[],[],[],[],[],0,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,
