Reveal,position,thisN,thisTrialN,thisRepN,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial_number,itemno,item_HU,item_EN,categoryno,category,subcategory,mean,frequency,aoa_stanford,aoa_kupermann,aoa_childes,positions,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_aperture.thisRepN,practice_aperture.thisTrialN,practice_aperture.thisN,practice_aperture.thisIndex,run_loop.thisRepN,run_loop.thisTrialN,run_loop.thisN,run_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,aperture_loop.thisRepN,aperture_loop.thisTrialN,aperture_loop.thisN,aperture_loop.thisIndex,thisRow.t,notes,piloting,intro_pic.started,Story_Beg.started,key_resp_4.started,S1.started,intro_pic.stopped,key_resp_4.keys,Story1.started,Story_1.started,key_resp_9.started,S1_2.started,Story1.stopped,key_resp_9.keys,Story2.started,Story_2.started,key_resp_10.started,S1_3.started,S1_3.stopped,Story2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,Story4.started,Story_4.started,key_resp_12.started,S1_4.started,Story4.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,Story5.started,Story_5.started,key_resp_13.started,S1_5.started,S1_5.stopped,Story5.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,Story6.started,Story_6.started,key_resp_14.started,S1_6.started,S1_6.stopped,Story6.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,Story7.started,Story.started,key_resp_20.started,S1_7.started,S1_7.stopped,Story7.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,Story8.started,Story_7.started,key_resp_21.started,S1_8.started,Story8.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,trial3.started,image_7.started,aperture_3.started,key_resp_19.started,trial3.stopped,practice_aperture.key_resp_19.keys,image_7.stopped,aperture_3.stopped,key_resp_19.stopped,practice_aperture.key_resp_19.rt,practice_aperture.key_resp_19.duration,reveal.started,dots.started,sound_1.started,reveal.stopped,change_prac.started,image_10.started,sound_4.started,sound_4.stopped,change_prac.stopped,ISI.started,text.started,key_resp_8.started,ISI.stopped,practice_loop.key_resp_8.keys,practice_loop.key_resp_8.rt,practice_loop.key_resp_8.duration,trial.started,image.started,aperture.started,key_resp.started,trial.stopped,aperture_loop.key_resp.keys,aperture_loop.key_resp.rt,aperture_loop.key_resp.duration,changee.started,image_2.started,sound_2.started,sound_2.stopped,changee.stopped,trial_loop.key_resp_8.keys,trial_loop.key_resp_8.rt,trial_loop.key_resp_8.duration,image.stopped,aperture.stopped,key_resp.stopped,inter_end_pic.started,image_8.started,key_resp_6.started,S1_9.started,S1_9.stopped,inter_end_pic.stopped,run_loop.key_resp_6.keys,run_loop.key_resp_6.rt,run_loop.key_resp_6.duration,EndStory.started,EndStory.stopped,key_resp_15.keys,EndStory2.started,EndStory2.stopped,key_resp_16.keys,EndStory3.started,EndStory3.stopped,key_resp_17.keys,participant,Version,Stimuli,RunNo,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.0067091000000800705,0.10801710000032472,0.10801710000032472,0.022803766666826656,0.007238300000153686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009774800000286632,0.10801710000032472,0.10801710000032472,0.022803766666826656,0.010160300000279676,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09924970000020039,0.10801710000032472,0.10801710000032472,0.10613710000015998,5.059236300000066,14.678327100000388,space,14.560698400000092,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.756199899999956,14.764383900000212,14.764383900000212,14.757345333333737,16.060101900000063,space,1.280838600000152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.146380300000146,16.154238300000088,16.154238300000088,16.159164700000108,17.77869890000011,20.600853100000222,space,4.434978899999805,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.66578870000012,20.67468400000007,20.67468400000007,20.666643166666805,22.586966900000334,25.59127430000035,space,4.9067675000001145,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.67169980000017,25.680319300000065,25.680319300000065,25.67369073333369,37.275574300000244,53.51767470000004,space,27.822818800000277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.59849010000016,53.60628510000015,53.60628510000015,53.60015093333353,56.223151600000165,space,2.6009005999999317,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",0,0,0,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,56.27412530000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.269390600000406,56.27412530000038,56.27412530000038,56.27412530000038,56.454975900000136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",0,0,0,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,56.47131130000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.45856249999997,56.47131130000025,56.47131130000025,56.47131130000025,56.655398100000184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",1,0,1,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,56.670921400000225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.658550000000105,56.670921400000225,56.670921400000225,56.670921400000225,56.855863500000396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",2,0,2,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,56.871340000000146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.859365900000284,56.871340000000146,56.871340000000146,56.871340000000146,57.05624609999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",3,0,3,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,57.071799900000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.05933210000012,57.071799900000315,57.071799900000315,57.071799900000315,57.25664050000023,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",4,0,4,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,57.27213000000029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.259998800000176,57.27213000000029,57.27213000000029,57.27213000000029,57.4572204000001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",5,0,5,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,57.47249750000037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.46069090000037,57.47249750000037,57.47249750000037,57.47249750000037,57.65622580000036,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",6,0,6,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,57.672886500000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.65932980000025,57.672886500000004,57.672886500000004,57.672886500000004,57.85664489999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",7,0,7,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,57.87321370000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.86045260000037,57.87321370000018,57.87321370000018,57.87321370000018,58.05705050000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",8,0,8,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,58.073573800000304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.06020290000015,58.073573800000304,58.073573800000304,58.073573800000304,58.25748659999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",9,0,9,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,58.273946700000124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.26087750000033,58.273946700000124,58.273946700000124,58.273946700000124,58.4579319000004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",10,0,10,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,58.47358910000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.46097430000009,58.47358910000003,58.47358910000003,58.47358910000003,58.65833500000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",11,0,11,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,58.67468830000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.661423600000035,58.67468830000007,58.67468830000007,58.67468830000007,58.858756300000096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",12,0,12,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,58.87504179999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.86186680000037,58.87504179999996,58.87504179999996,58.87504179999996,59.0425594000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",13,0,13,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,59.0578730000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.045585400000164,59.0578730000002,59.0578730000002,59.0578730000002,59.24274170000035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",14,0,14,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,59.25834180000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2458302,59.25834180000038,59.25834180000038,59.25834180000038,59.44254570000021,None,59.45880639999996,59.45880639999996,59.45880639999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",15,0,15,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,59.45880639999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.445727499999975,59.45880639999996,59.45880639999996,59.45880639999996,59.64361450000024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",16,0,16,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,59.659331900000325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.64720810000017,59.659331900000325,59.659331900000325,59.659331900000325,59.84402799999998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",17,0,17,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,59.859451400000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.847473300000274,59.859451400000125,59.859451400000125,59.859451400000125,60.04435310000008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",18,0,18,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,60.05984360000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.04758740000034,60.05984360000002,60.05984360000002,60.05984360000002,60.24357680000003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",19,0,19,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,60.26023720000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.24707639999997,60.26023720000012,60.26023720000012,60.26023720000012,60.443978100000095,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",20,0,20,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,60.46056730000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.447499300000345,60.46056730000009,60.46056730000009,60.46056730000009,60.6444305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",21,0,21,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,60.660840700000335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.64794470000015,60.660840700000335,60.660840700000335,60.660840700000335,60.84480600000006,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",22,0,22,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,60.86133420000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.848127900000236,60.86133420000033,60.86133420000033,60.86133420000033,61.04574339999999,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",23,0,23,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,61.06085170000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.049059599999964,61.06085170000006,61.06085170000006,61.06085170000006,61.24565190000021,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",24,0,24,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,61.262052100000346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.24925670000039,61.262052100000346,61.262052100000346,61.262052100000346,61.44624539999995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",25,0,25,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,61.4616675000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.44931650000035,61.4616675000002,61.4616675000002,61.4616675000002,61.646556000000146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",26,0,26,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,61.66201150000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.65010230000007,61.66201150000006,61.66201150000006,61.66201150000006,61.846904500000164,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",27,0,27,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,61.86239620000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.85063790000004,61.86239620000015,61.86239620000015,61.86239620000015,62.047438500000226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P9214,Bar_MIC,2,1,2026-05-08_16h47.23.397,MIC_task,,2026.1.2,59.983864340485404,2026-05-08 16h47.24.909468 +0200,
