Reveal,position,thisN,thisTrialN,thisRepN,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial_number,itemno,item_HU,item_EN,categoryno,category,subcategory,mean,frequency,aoa_stanford,aoa_kupermann,aoa_childes,positions,key_resp.keys,key_resp.rt,key_resp.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_aperture.thisRepN,practice_aperture.thisTrialN,practice_aperture.thisN,practice_aperture.thisIndex,run_loop.thisRepN,run_loop.thisTrialN,run_loop.thisN,run_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,aperture_loop.thisRepN,aperture_loop.thisTrialN,aperture_loop.thisN,aperture_loop.thisIndex,thisRow.t,notes,piloting,intro_pic.started,Story_Beg.started,key_resp_4.started,S1.started,S1.stopped,intro_pic.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,Story1.started,Story_1.started,key_resp_9.started,S1_2.started,S1_2.stopped,Story1.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,Story2.started,Story_2.started,key_resp_10.started,S1_3.started,S1_3.stopped,Story2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,Story4.started,Story_4.started,key_resp_12.started,S1_4.started,S1_4.stopped,Story4.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,Story5.started,Story_5.started,key_resp_13.started,S1_5.started,S1_5.stopped,Story5.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,Story6.started,Story_6.started,key_resp_14.started,S1_6.started,S1_6.stopped,Story6.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,Story7.started,Story.started,key_resp_20.started,S1_7.started,S1_7.stopped,Story7.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,Story8.started,Story_7.started,key_resp_21.started,S1_8.started,Story8.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,trial3.started,image_7.started,aperture_3.started,key_resp_19.started,trial3.stopped,practice_aperture.key_resp_19.keys,image_7.stopped,aperture_3.stopped,key_resp_19.stopped,practice_aperture.key_resp_19.rt,practice_aperture.key_resp_19.duration,reveal.started,dots.started,sound_1.started,reveal.stopped,change_prac.started,image_10.started,sound_4.started,sound_4.stopped,change_prac.stopped,ISI.started,text.started,key_resp_8.started,ISI.stopped,practice_loop.key_resp_8.keys,practice_loop.key_resp_8.rt,practice_loop.key_resp_8.duration,S1_8.stopped,trial.started,image.started,aperture.started,key_resp.started,trial.stopped,aperture_loop.key_resp.keys,aperture_loop.key_resp.rt,aperture_loop.key_resp.duration,changee.started,image_2.started,sound_2.started,sound_2.stopped,changee.stopped,trial_loop.key_resp_8.keys,trial_loop.key_resp_8.rt,trial_loop.key_resp_8.duration,image.stopped,aperture.stopped,key_resp.stopped,inter_end_pic.started,image_8.started,key_resp_6.started,S1_9.started,S1_9.stopped,participant,Version,Stimuli,RunNo,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,2,0,2,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,2,0,2,0,179.59847490000539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.58521170006134,179.59847490000539,179.59847490000539,179.59847490000539,179.78227679990232,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,3,0,3,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,3,0,3,0,179.7987345000729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.7855211000424,179.7987345000729,179.7987345000729,179.7987345000729,179.98255790001713,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,4,0,4,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,4,0,4,0,179.99904519994743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.98620479996316,179.99904519994743,179.99904519994743,179.99904519994743,180.18429680005647,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,5,0,5,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,5,0,5,0,180.19956579990685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.18760420009494,180.19956579990685,180.19956579990685,180.19956579990685,180.38479289994575,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,6,0,6,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,6,0,6,0,180.3999322000891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.38819229998626,180.3999322000891,180.3999322000891,180.3999322000891,180.58377490006387,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,7,0,7,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,7,0,7,0,180.59953989996575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.5872831000015,180.59953989996575,180.59953989996575,180.59953989996575,180.78332670009695,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,8,0,8,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,8,0,8,0,180.80001819995232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.78648749995045,180.80001819995232,180.80001819995232,180.80001819995232,180.98501030006446,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,9,0,9,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,9,0,9,0,181.00034689996392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.98823429993354,181.00034689996392,181.00034689996392,181.00034689996392,181.18412970006466,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,10,0,10,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,10,0,10,0,181.20069439988583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.1873254000675,181.20069439988583,181.20069439988583,181.20069439988583,181.38447030005045,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,11,0,11,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,11,0,11,0,181.40110750007443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.38792999996804,181.40110750007443,181.40110750007443,181.40110750007443,181.58490079990588,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,12,0,12,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,12,0,12,0,181.6014817999676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.58811399992555,181.6014817999676,181.6014817999676,181.6014817999676,181.78520429995842,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,13,0,13,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,13,0,13,0,181.80182940000668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.78902380005457,181.80182940000668,181.80182940000668,181.80182940000668,181.9856807999313,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,14,0,14,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,14,0,14,0,182.00208540004678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.98914030008018,182.00208540004678,182.00208540004678,182.00208540004678,182.18613020004705,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,15,0,15,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,15,0,15,0,182.20243759988807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.1893243000377,182.20243759988807,182.20243759988807,182.20243759988807,182.38635689998046,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,16,0,16,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,16,0,16,0,182.40290610003285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.38980309991166,182.40290610003285,182.40290610003285,182.40290610003285,182.58673209999688,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,17,0,17,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,17,0,17,0,182.60318530001678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.59009220008738,182.60318530001678,182.60318530001678,182.60318530001678,182.787084300071,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,18,0,18,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",None,,,,,,,,,,,0,0,0,0,0,5,5,5,18,0,18,0,182.80373749998398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.79051969991997,182.80373749998398,182.80373749998398,182.80373749998398,182.98744620010257,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,19,0,19,,,,,,,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",space,0.020706299925222993,None,,,,,,,,,0,0,0,0,0,5,5,5,19,0,19,0,183.00330760004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.99105440010317,183.00330760004,183.00330760004,183.00330760004,183.03787970007397,space,0.020706299925222993,None,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,5,5,0,,,,space,0.5960989000741392,None,7,l09,kastély,castle,5,location,facilities,5.8,10,None,114,None,"(-0.1, 0)",,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.10368159995414,183.10850779991597,183.12014543342715,185.04061000002548,,,,,,187.04385429993272,187.05955479992554,187.05955479992554,187.66161069995724,,,,,,,,,,,,,185.06894270004705,185.07499519991688,185.07377443335332,186.95975039992481,187.04379389993846,space,0.5960989000741392,None,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,0,0,0,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,187.68764259992167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.6826585000381,187.68764259992167,187.68764259992167,187.68764259992167,187.8794019999914,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,0,0,0,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,0,0,0,0,187.89443470002152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.8824473998975,187.89443470002152,187.89443470002152,187.89443470002152,188.07992039993405,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,1,0,1,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,1,0,1,0,188.09481839998625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0831077999901,188.09481839998625,188.09481839998625,188.09481839998625,188.26202549994923,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,2,0,2,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,2,0,2,0,188.27854430000298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.26519920001738,188.27854430000298,188.27854430000298,188.27854430000298,188.4624584999401,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,3,0,3,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,3,0,3,0,188.47880450007506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.4656682999339,188.47880450007506,188.47880450007506,188.47880450007506,188.66269950009882,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,4,0,4,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,4,0,4,0,188.67918440001085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.66590850008652,188.67918440001085,188.67918440001085,188.67918440001085,188.86304649990052,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,5,0,5,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,5,0,5,0,188.87960359989665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.86609999998473,188.87960359989665,188.87960359989665,188.87960359989665,189.06333040003665,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,6,0,6,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,6,0,6,0,189.07927029998973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.06665909988806,189.07927029998973,189.07927029998973,189.07927029998973,189.26379249989986,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,7,0,7,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,7,0,7,0,189.27962190005928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.26680899993517,189.27962190005928,189.27962190005928,189.27962190005928,189.4644907999318,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,8,0,8,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,8,0,8,0,189.4800050999038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.4676107999403,189.4800050999038,189.4800050999038,189.4800050999038,189.66520799999125,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,9,0,9,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,9,0,9,0,189.6803681999445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.6683825000655,189.6803681999445,189.6803681999445,189.6803681999445,189.86571449995972,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,10,0,10,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,10,0,10,0,189.88077739998698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.86902770004235,189.88077739998698,189.88077739998698,189.88077739998698,190.06451530009508,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,11,0,11,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,11,0,11,0,190.08119280007668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.06757609988563,190.08119280007668,190.08119280007668,190.08119280007668,190.26485379994847,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,12,0,12,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,12,0,12,0,190.28145430004224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.26805409998633,190.28145430004224,190.28145430004224,190.28145430004224,190.4652734999545,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,13,0,13,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,13,0,13,0,190.48180579999462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.4681742999237,190.48180579999462,190.48180579999462,190.48180579999462,190.6656339999754,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,14,0,14,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,14,0,14,0,190.68218269990757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.66899079992436,190.68218269990757,190.68218269990757,190.68218269990757,190.86601629992947,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
,,15,0,15,,,,,,,7,b03,fül,ear,2,bodypart,face,6.6,14,19,43,None,"(-0.1, 0.1)",None,,,,,,,,,,,0,0,0,0,0,6,6,6,15,0,15,0,190.88260350003839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.869183300063,190.88260350003839,190.88260350003839,190.88260350003839,191.06630669999868,None,,,,,,,,,,,,,,,,,,,P9615,MIC_Bar,7,1,2026-05-07_16h23.18.347,MIC_task,,2026.1.2,59.935473466347815,2026-05-07 16h23.20.101524 +0200,
