Reveal,position,thisN,thisTrialN,thisRepN,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial_number,itemno,item_HU,item_EN,categoryno,category,subcategory,mean,frequency,aoa_stanford,aoa_kupermann,aoa_childes,positions,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_aperture.thisRepN,practice_aperture.thisTrialN,practice_aperture.thisN,practice_aperture.thisIndex,run_loop.thisRepN,run_loop.thisTrialN,run_loop.thisN,run_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,aperture_loop.thisRepN,aperture_loop.thisTrialN,aperture_loop.thisN,aperture_loop.thisIndex,thisRow.t,notes,piloting,intro_pic.started,Story_Beg.started,key_resp_4.started,S1.started,intro_pic.stopped,key_resp_4.keys,Story1.started,Story_1.started,key_resp_9.started,S1_2.started,Story1.stopped,key_resp_9.keys,Story2.started,Story_2.started,key_resp_10.started,S1_3.started,S1_3.stopped,Story2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,Story4.started,Story_4.started,key_resp_12.started,S1_4.started,S1_4.stopped,Story4.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,Story5.started,Story_5.started,key_resp_13.started,S1_5.started,S1_5.stopped,Story5.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,Story6.started,Story_6.started,key_resp_14.started,S1_6.started,S1_6.stopped,Story6.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,Story7.started,Story.started,key_resp_20.started,S1_7.started,S1_7.stopped,Story7.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,Story8.started,Story_7.started,key_resp_21.started,S1_8.started,Story8.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,trial3.started,image_7.started,aperture_3.started,key_resp_19.started,trial3.stopped,practice_aperture.key_resp_19.keys,practice_aperture.key_resp_19.rt,practice_aperture.key_resp_19.duration,reveal.started,dots.started,sound_1.started,reveal.stopped,change_prac.started,image_10.started,sound_4.started,sound_4.stopped,change_prac.stopped,ISI.started,text.started,key_resp_8.started,ISI.stopped,practice_loop.key_resp_8.keys,practice_loop.key_resp_8.rt,practice_loop.key_resp_8.duration,trial.started,image.started,aperture.started,key_resp.started,trial.stopped,aperture_loop.key_resp.keys,aperture_loop.key_resp.rt,aperture_loop.key_resp.duration,changee.started,image_2.started,sound_2.started,sound_2.stopped,changee.stopped,trial_loop.key_resp_8.keys,trial_loop.key_resp_8.rt,trial_loop.key_resp_8.duration,image.stopped,aperture.stopped,key_resp.stopped,inter_end_pic.started,image_8.started,key_resp_6.started,S1_9.started,S1_9.stopped,inter_end_pic.stopped,run_loop.key_resp_6.keys,run_loop.key_resp_6.rt,run_loop.key_resp_6.duration,participant,Version,Stimuli,RunNo,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.007572199916467071,0.10934189998079091,0.10934189998079091,0.023723466616744796,0.008075699908658862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011656599934212863,0.10934189998079091,0.10934189998079091,0.023723466616744796,0.012070899945683777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0996638999786228,0.10934189998079091,0.10934189998079091,0.10705679995007812,5.055847699986771,9.681231399998069,space,9.558893000008538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.756922899978235,9.766300699906424,9.766300699906424,9.763689533302871,11.548812399967574,13.853637299966067,space,4.070356999989599,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.923083600006066,13.934780399897136,13.934780399897136,13.93609343325564,15.554664199938998,17.893101699999534,space,3.9493120000697672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.96006889990531,17.97016759996768,17.97016759996768,17.975567133243505,19.87843939999584,27.65821609995328,space,9.682094599935226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.739955800003372,27.750287499977276,27.750287499977276,27.740549433239114,39.341404199949466,58.538705899962224,space,30.78591159998905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.62035719992127,58.63462379993871,58.63462379993871,58.621096433334365,63.16269129991997,space,4.526922499993816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",0,0,0,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,63.21358270000201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.207557899993844,63.21358270000201,63.21358270000201,63.21358270000201,63.395062499912456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",0,0,0,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,63.411478900001384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.39834559999872,63.411478900001384,63.411478900001384,63.411478900001384,63.596303199999966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",1,0,1,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,63.61179259989876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.599780899938196,63.61179259989876,63.61179259989876,63.61179259989876,63.79675419989508,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",2,0,2,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,63.81221599993296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.80036110000219,63.81221599993296,63.81221599993296,63.81221599993296,63.99610689992551,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",3,0,3,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,64.01260599994566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.99954869993962,64.01260599994566,64.01260599994566,64.01260599994566,64.19642699998803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",4,0,4,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,64.2129640999483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2000013999641,64.2129640999483,64.2129640999483,64.2129640999483,64.39681069995277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",5,0,5,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,64.41330069990363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.40004999993835,64.41330069990363,64.41330069990363,64.41330069990363,64.59725689992774,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",6,0,6,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,64.6136564000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.60069969994947,64.6136564000044,64.6136564000044,64.6136564000044,64.79776729992591,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",7,0,7,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,64.81391279993113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.80136549996678,64.81391279993113,64.81391279993113,64.81391279993113,64.99811139993835,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",8,0,8,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,65.01434449991211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.00184099993203,65.01434449991211,65.01434449991211,65.01434449991211,65.1816943999147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",9,0,9,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,65.19799239991698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.18493529991247,65.19799239991698,65.19799239991698,65.19799239991698,65.38209490000736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",10,0,10,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,65.39758409990463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.38537249993533,65.39758409990463,65.39758409990463,65.39758409990463,65.58246089995373,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",11,0,11,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,65.59794849995524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.58632719994057,65.59794849995524,65.59794849995524,65.59794849995524,65.78286189993378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",12,0,12,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,65.79834340000525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.78579729993362,65.79834340000525,65.79834340000525,65.79834340000525,65.98330729990266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",13,0,13,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,65.99876190000214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.98680939991027,65.99876190000214,65.99876190000214,65.99876190000214,66.1837724999059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",14,0,14,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,66.19914279994555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.18710519990418,66.19914279994555,66.19914279994555,66.19914279994555,66.38296499999706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",15,0,15,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,66.39954589994159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.38612169993576,66.39954589994159,66.39954589994159,66.39954589994159,66.58333589998074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",16,0,16,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,66.59991389990319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.58690189989284,66.59991389990319,66.59991389990319,66.59991389990319,66.78386269998737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",17,0,17,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,66.80026960000396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.78714629996102,66.80026960000396,66.80026960000396,66.80026960000396,66.98426169995219,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",18,0,18,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,67.0006190999411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.98770599998534,67.0006190999411,67.0006190999411,67.0006190999411,67.18470049998723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",19,0,19,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,67.20105609996244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.18769789999351,67.20105609996244,67.20105609996244,67.20105609996244,67.38507989991922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",20,0,20,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,67.40135299996473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.38841199991293,67.40135299996473,67.40135299996473,67.40135299996473,67.5853877000045,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",21,0,21,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,67.60175089992117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.58843449992128,67.60175089992117,67.60175089992117,67.60175089992117,67.78572449996136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",22,0,22,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,67.80136409995612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.78883469989523,67.80136409995612,67.80136409995612,67.80136409995612,67.98622349998914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",23,0,23,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,68.00171649991535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.98970339994412,68.00171649991535,68.00171649991535,68.00171649991535,68.18672110000625,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",24,0,24,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,68.20213799993508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1899315000046,68.20213799993508,68.20213799993508,68.20213799993508,68.38705629995093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",25,0,25,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,68.40250239998568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.39028729998972,68.40250239998568,68.40250239998568,68.40250239998568,68.5862476999173,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",26,0,26,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,68.60291269992013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5898876999272,68.60291269992013,68.60291269992013,68.60291269992013,68.78685209993273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",27,0,27,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,68.80325019999873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.79014769999776,68.80325019999873,68.80325019999873,68.80325019999873,68.98743949993514,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",28,0,28,None,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,69.00360359996557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.99092249991372,69.00360359996557,69.00360359996557,69.00360359996557,69.18748540000524,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8384,Bar_MIC,11,1,2026-04-09_15h27.42.794,MIC_task,,2026.1.2,60.0367665301919,2026-04-09 15h27.44.539502 +0200,
