Reveal,position,thisN,thisTrialN,thisRepN,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,trial_number,itemno,item_HU,item_EN,categoryno,category,subcategory,mean,frequency,aoa_stanford,aoa_kupermann,aoa_childes,positions,key_resp.keys,key_resp.rt,key_resp.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_aperture.thisRepN,practice_aperture.thisTrialN,practice_aperture.thisN,practice_aperture.thisIndex,run_loop.thisRepN,run_loop.thisTrialN,run_loop.thisN,run_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,aperture_loop.thisRepN,aperture_loop.thisTrialN,aperture_loop.thisN,aperture_loop.thisIndex,thisRow.t,notes,piloting,intro_pic.started,Story_Beg.started,key_resp_4.started,S1.started,intro_pic.stopped,key_resp_4.keys,Story1.started,Story_1.started,key_resp_9.started,S1_2.started,Story1.stopped,key_resp_9.keys,Story2.started,Story_2.started,key_resp_10.started,S1_3.started,S1_3.stopped,Story2.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,Story4.started,Story_4.started,key_resp_12.started,S1_4.started,S1_4.stopped,Story4.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.duration,Story5.started,Story_5.started,key_resp_13.started,S1_5.started,S1_5.stopped,Story5.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration,Story6.started,Story_6.started,key_resp_14.started,S1_6.started,S1_6.stopped,Story6.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,Story7.started,Story.started,key_resp_20.started,S1_7.started,Story7.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.duration,Story8.started,Story_7.started,key_resp_21.started,S1_8.started,Story8.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.duration,trial3.started,image_7.started,aperture_3.started,key_resp_19.started,trial3.stopped,practice_aperture.key_resp_19.keys,image_7.stopped,aperture_3.stopped,key_resp_19.stopped,practice_aperture.key_resp_19.rt,practice_aperture.key_resp_19.duration,reveal.started,dots.started,sound_1.started,reveal.stopped,change_prac.started,image_10.started,sound_4.started,sound_4.stopped,change_prac.stopped,ISI.started,text.started,key_resp_8.started,ISI.stopped,practice_loop.key_resp_8.keys,practice_loop.key_resp_8.rt,practice_loop.key_resp_8.duration,trial.started,image.started,aperture.started,key_resp.started,trial.stopped,aperture_loop.key_resp.keys,aperture_loop.key_resp.rt,aperture_loop.key_resp.duration,changee.started,image_2.started,sound_2.started,sound_2.stopped,changee.stopped,trial_loop.key_resp_8.keys,trial_loop.key_resp_8.rt,trial_loop.key_resp_8.duration,image.stopped,aperture.stopped,key_resp.stopped,participant,Version,Stimuli,RunNo,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,0.008272700011730194,0.10620499996002764,0.10620499996002764,0.024545966709653536,0.008775800000876188,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01862550002988428,0.10620499996002764,0.10620499996002764,0.024545966709653536,0.019108899985440075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09048350004013628,0.10620499996002764,0.10620499996002764,0.0912126333763202,5.048475799965672,37.181645400007255,space,37.06500420009252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.253791800001636,37.26472380000632,37.26472380000632,37.26412473335707,39.05050690006465,40.65374259999953,space,3.3817379000829533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.72436019999441,40.73450949997641,40.73450949997641,40.73613713340213,42.3554478000151,42.806730100070126,space,2.0552249000174925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.86141390004195,42.87147999997251,42.87147999997251,42.872471966679825,44.775223699980415,45.527213599998504,space,2.638535700039938,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.61167470004875,45.62059130007401,45.62059130007401,45.62645850006957,54.557755100075155,space,8.935175499995239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.65513910003938,54.6646330000367,54.6646330000367,54.656931699975395,55.30910199997015,space,0.6302297000074759,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",0,0,0,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,55.35540970007423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.35030479996931,55.35540970007423,55.35540970007423,55.35540970007423,55.52556119998917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",0,0,0,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,55.54194789996836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.529193600057624,55.54194789996836,55.54194789996836,55.54194789996836,55.726420099963434,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",1,0,1,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,55.7423593000276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.72984100005124,55.7423593000276,55.7423593000276,55.7423593000276,55.92610290006269,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",2,0,2,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,55.94273939996492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.929388000047766,55.94273939996492,55.94273939996492,55.94273939996492,56.1269230999751,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",3,0,3,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,56.143052299972624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.13023740006611,56.143052299972624,56.143052299972624,56.143052299972624,56.32744729996193,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",4,0,4,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,56.34269379999023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.33116830000654,56.34269379999023,56.34269379999023,56.34269379999023,56.52739309996832,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",5,0,5,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,56.54300319997128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.530855200020596,56.54300319997128,56.54300319997128,56.54300319997128,56.7281934999628,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",6,0,6,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,56.7434254999971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.73156770004425,56.7434254999971,56.7434254999971,56.7434254999971,56.92843900003936,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",7,0,7,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,56.943882500054315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.93163030000869,56.943882500054315,56.943882500054315,56.943882500054315,57.12787720002234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",8,0,8,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,57.144222300034016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.13104720006231,57.144222300034016,57.144222300034016,57.144222300034016,57.327966800075956,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",9,0,9,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,57.3445989000611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.331097300047986,57.3445989000611,57.3445989000611,57.3445989000611,57.528429500060156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",10,0,10,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,57.54496970004402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.53189240000211,57.54496970004402,57.54496970004402,57.54496970004402,57.729045600048266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",11,0,11,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,57.745311100035906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.73242700006813,57.745311100035906,57.745311100035906,57.745311100035906,57.92932390002534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",12,0,12,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,57.945773100014776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.93234289996326,57.945773100014776,57.945773100014776,57.945773100014776,58.12978610000573,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",13,0,13,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,58.14596860005986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.13325650000479,58.14596860005986,58.14596860005986,58.14596860005986,58.32990170002449,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",14,0,14,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,58.34639680001419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.33308500004932,58.34639680001419,58.34639680001419,58.34639680001419,58.530497499974445,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",15,0,15,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,58.54678430000786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.53387100005057,58.54678430000786,58.54678430000786,58.54678430000786,58.73091060004663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",16,0,16,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,58.74714580003638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.73437840002589,58.74714580003638,58.74714580003638,58.74714580003638,58.93133880000096,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",17,0,17,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,58.94684930006042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.93484370002989,58.94684930006042,58.94684930006042,58.94684930006042,59.130527800065465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",18,0,18,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,59.14712059998419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.133638500003144,59.14712059998419,59.14712059998419,59.14712059998419,59.332103200023994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",19,0,19,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,59.34754009998869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.33514410001226,59.34754009998869,59.34754009998869,59.34754009998869,59.53250900004059,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",20,0,20,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,20,0,20,0,,,,,,,,,,,,,59.547891000052914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.53605180000886,59.547891000052914,59.547891000052914,59.547891000052914,59.731886100023985,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",21,0,21,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,21,0,21,0,,,,,,,,,,,,,59.74828120006714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.73512690002099,59.74828120006714,59.74828120006714,59.74828120006714,59.93229370005429,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",22,0,22,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,22,0,22,0,,,,,,,,,,,,,59.9486995000625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.93552349996753,59.9486995000625,59.9486995000625,59.9486995000625,60.132786600035615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",23,0,23,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,23,0,23,0,,,,,,,,,,,,,60.148984499974176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.13632180006243,60.148984499974176,60.148984499974176,60.148984499974176,60.33337820007,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",24,0,24,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,24,0,24,0,,,,,,,,,,,,,60.34929539996665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.33634170005098,60.34929539996665,60.34929539996665,60.34929539996665,60.53344060003292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",25,0,25,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,25,0,25,0,,,,,,,,,,,,,60.549693100037985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.536712900036946,60.549693100037985,60.549693100037985,60.549693100037985,60.73345589998644,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",26,0,26,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,26,0,26,0,,,,,,,,,,,,,60.75018730002921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.737182500073686,60.75018730002921,60.75018730002921,60.75018730002921,60.93463849998079,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",27,0,27,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,27,0,27,0,,,,,,,,,,,,,60.95045700005721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.93768309999723,60.95045700005721,60.95045700005721,60.95045700005721,61.13451250002254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",28,0,28,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,28,0,28,0,,,,,,,,,,,,,61.150832100072876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.1375789999729,61.150832100072876,61.150832100072876,61.150832100072876,61.33514079998713,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",29,0,29,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,29,0,29,0,,,,,,,,,,,,,61.35052940004971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.33820330002345,61.35052940004971,61.35052940004971,61.35052940004971,61.53419549996033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
MRnGO_prac_stimuli/wizard.png,"(0, -0.1)",30,0,30,None,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,30,0,30,0,,,,,,,,,,,,,61.550843200064264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.537301999982446,61.550843200064264,61.550843200064264,61.550843200064264,61.73495830001775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P8775,Bar_MIC,13,1,2026-05-05_18h40.21.608,MIC_task,,2026.1.2,59.90351939622037,2026-05-05 18h40.22.906714 +0200,
